Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1779645042,2026-05-24T17:50:42Z,CES553,"37.163116,116.806877",30100,502,349
1779645076,2026-05-24T17:51:16Z,CES553,"37.240162,116.784431",30100,500,345
1779645106,2026-05-24T17:51:46Z,CES553,"37.306313,116.760071",30100,498,343
1779645141,2026-05-24T17:52:21Z,CES553,"37.38382,116.73069",30100,499,343
1779645176,2026-05-24T17:52:56Z,CES553,"37.456116,116.702988",30100,500,343
1779645228,2026-05-24T17:53:48Z,CES553,"37.57692,116.657188",30100,502,345
1779645257,2026-05-24T17:54:17Z,CES553,"37.643738,116.642433",30100,512,355
1779645277,2026-05-24T17:54:37Z,CES553,"37.69112,116.640617",30100,520,1
1779645282,2026-05-24T17:54:42Z,CES553,"37.70377,116.641373",30100,520,2
1779645287,2026-05-24T17:54:47Z,CES553,"37.715698,116.642487",30100,522,4
1779645317,2026-05-24T17:55:17Z,CES553,"37.787567,116.649559",30100,520,5
1779645357,2026-05-24T17:55:57Z,CES553,"37.883514,116.65934",30100,520,5
1779645397,2026-05-24T17:56:37Z,CES553,"37.979874,116.669136",30100,519,5
1779645427,2026-05-24T17:57:07Z,CES553,"38.05069,116.67627",30100,519,5
1779645461,2026-05-24T17:57:41Z,CES553,"38.132446,116.684387",30100,518,4
1779645501,2026-05-24T17:58:21Z,CES553,"38.227905,116.693855",30100,520,5
1779645544,2026-05-24T17:59:04Z,CES553,"38.332275,116.704422",30100,513,4
1779645571,2026-05-24T17:59:31Z,CES553,"38.394562,116.710625",30100,512,4
1779645607,2026-05-24T18:00:07Z,CES553,"38.485016,116.719704",30100,511,4
1779645640,2026-05-24T18:00:40Z,CES553,"38.56105,116.727348",30100,511,4
1779645671,2026-05-24T18:01:11Z,CES553,"38.636589,116.734924",30100,512,4
1779645702,2026-05-24T18:01:42Z,CES553,"38.707722,116.742188",30100,511,4
1779645735,2026-05-24T18:02:15Z,CES553,"38.783321,116.749817",30100,510,4
1779645768,2026-05-24T18:02:48Z,CES553,"38.865112,116.758118",30100,512,4
1779645801,2026-05-24T18:03:21Z,CES553,"38.942688,116.766037",30100,510,4
1779645834,2026-05-24T18:03:54Z,CES553,"39.019852,116.773926",30100,510,4
1779645865,2026-05-24T18:04:25Z,CES553,"39.092659,116.781311",30100,510,4
1779645896,2026-05-24T18:04:56Z,CES553,"39.16626,116.788879",30100,509,4
1779645927,2026-05-24T18:05:27Z,CES553,"39.237946,116.796188",30100,510,4
1779645958,2026-05-24T18:05:58Z,CES553,"39.311096,116.803772",30100,512,4
1779645990,2026-05-24T18:06:30Z,CES553,"39.387058,116.811584",30100,513,4
1779646021,2026-05-24T18:07:01Z,CES553,"39.462101,116.819336",30100,516,4
1779646053,2026-05-24T18:07:33Z,CES553,"39.536304,116.827026",30100,515,4
1779646083,2026-05-24T18:08:03Z,CES553,"39.605991,116.834229",30100,515,4
1779646116,2026-05-24T18:08:36Z,CES553,"39.688156,116.842834",30100,514,4
1779646147,2026-05-24T18:09:07Z,CES553,"39.7598,116.849731",30100,513,2
1779646182,2026-05-24T18:09:42Z,CES553,"39.839264,116.84581",30100,507,354
1779646187,2026-05-24T18:09:47Z,CES553,"39.852905,116.843689",30100,506,352
1779646227,2026-05-24T18:10:27Z,CES553,"39.920242,116.830582",30100,220,351
1779646261,2026-05-24T18:11:01Z,CES553,"40.025208,116.80957",30100,502,351
1779646276,2026-05-24T18:11:16Z,CES553,"40.052662,116.804016",30100,502,351
1779646331,2026-05-24T18:12:11Z,CES553,"40.185059,116.777405",30100,503,351
1779646388,2026-05-24T18:13:08Z,CES553,"40.311676,116.750549",30100,502,349
1779646423,2026-05-24T18:13:43Z,CES553,"40.390491,116.723869",30100,495,343
1779646457,2026-05-24T18:14:17Z,CES553,"40.463928,116.694336",30100,492,343
1779646487,2026-05-24T18:14:47Z,CES553,"40.529205,116.667969",30100,490,343
1779646521,2026-05-24T18:15:21Z,CES553,"40.607006,116.63623",30100,490,342
1779646553,2026-05-24T18:15:53Z,CES553,"40.672348,116.60968",30100,493,343
1779646587,2026-05-24T18:16:27Z,CES553,"40.748016,116.579773",30100,496,345
1779646617,2026-05-24T18:16:57Z,CES553,"40.816116,116.563629",30100,507,353
1779646656,2026-05-24T18:17:36Z,CES553,"40.907364,116.554443",30100,510,355
1779646686,2026-05-24T18:18:06Z,CES553,"40.977722,116.547913",30100,510,356
1779646716,2026-05-24T18:18:36Z,CES553,"41.047897,116.541565",30100,508,356
1779646745,2026-05-24T18:19:05Z,CES553,"41.117798,116.535034",30100,508,356
1779646755,2026-05-24T18:19:15Z,CES553,"41.136795,116.533203",30100,507,356
1779646793,2026-05-24T18:19:53Z,CES553,"41.227688,116.518501",30100,498,346
1779646808,2026-05-24T18:20:08Z,CES553,"41.260132,116.504265",30100,490,339
1779646813,2026-05-24T18:20:13Z,CES553,"41.27124,116.497917",30100,488,337
1779646818,2026-05-24T18:20:18Z,CES553,"41.280899,116.491783",30100,486,334
1779646823,2026-05-24T18:20:23Z,CES553,"41.290211,116.485291",30100,484,332
1779646828,2026-05-24T18:20:28Z,CES553,"41.300541,116.477364",30100,482,330
1779646833,2026-05-24T18:20:33Z,CES553,"41.309189,116.470581",30100,483,330
1779646865,2026-05-24T18:21:05Z,CES553,"41.372276,116.42131",30100,484,329
1779646900,2026-05-24T18:21:40Z,CES553,"41.43787,116.369041",30100,484,329
1779646910,2026-05-24T18:21:50Z,CES553,"41.455261,116.35508",30100,486,329
1779646973,2026-05-24T18:22:53Z,CES553,"41.580002,116.255699",30100,488,330
1779647008,2026-05-24T18:23:28Z,CES553,"41.647591,116.201752",30100,488,330
1779647042,2026-05-24T18:24:02Z,CES553,"41.713619,116.149017",30100,486,330
1779647070,2026-05-24T18:24:30Z,CES553,"41.766769,116.106453",30100,485,329
1779647096,2026-05-24T18:24:56Z,CES553,"41.81308,116.069283",30100,482,330
1779647152,2026-05-24T18:25:52Z,CES553,"41.923649,115.98011",30100,478,329
1779647186,2026-05-24T18:26:26Z,CES553,"41.98407,115.927856",30100,476,327
1779647228,2026-05-24T18:27:08Z,CES553,"42.062672,115.85601",30100,475,326
1779647263,2026-05-24T18:27:43Z,CES553,"42.126572,115.796654",30100,475,326
1779647298,2026-05-24T18:28:18Z,CES553,"42.189289,115.738281",30100,475,326
1779647327,2026-05-24T18:28:47Z,CES553,"42.241611,115.689468",30100,474,326
1779647355,2026-05-24T18:29:15Z,CES553,"42.290009,115.644203",30100,473,326
1779647365,2026-05-24T18:29:25Z,CES553,"42.309719,115.625801",30100,474,326
1779647440,2026-05-24T18:30:40Z,CES553,"42.443802,115.500328",30100,476,326
1779647532,2026-05-24T18:32:12Z,CES553,"42.610199,115.34346",30100,476,326
1779647560,2026-05-24T18:32:40Z,CES553,"42.66,115.296402",30100,475,326
1779647603,2026-05-24T18:33:23Z,CES553,"42.740589,115.219879",30100,475,325
1779647638,2026-05-24T18:33:58Z,CES553,"42.80241,115.160858",30100,475,325
1779647673,2026-05-24T18:34:33Z,CES553,"42.865768,115.100487",30100,476,325
1779647708,2026-05-24T18:35:08Z,CES553,"42.92894,115.04007",30100,475,325
1779647743,2026-05-24T18:35:43Z,CES553,"42.991131,114.980492",30100,475,325
1779647776,2026-05-24T18:36:16Z,CES553,"43.052021,114.921959",30100,474,325
1779647805,2026-05-24T18:36:45Z,CES553,"43.103531,114.872276",30100,474,325
1779647845,2026-05-24T18:37:25Z,CES553,"43.175152,114.804642",30100,473,326
1779647881,2026-05-24T18:38:01Z,CES553,"43.240089,114.744423",30100,472,326
